fecha,anio,mes,periodo,sistema_abastecimiento,nivel_almacenamiento_pct,afluencias_m3s,precipitacion_mm,temperatura_c,consumo_m3s,irca,clasificacion_riesgo,municipio,departamento,latitud,longitud,cobertura_acueducto_pct,nivel_servicio,tipo_region,decision_racionamiento
2024-07-15,2024,7,2024-T3,N/A,63.3,20.61,9.2,24.5,9.36,23.16,Riesgo medio (14-28),Cucuta,Norte de Santander,7.8787,-72.5235,47.7,Intermitente,Nacional,Sin restriccion
2024-02-04,2024,2,2024-T1,N/A,35.0,16.7,8.4,27.8,14.69,32.93,Alto riesgo (28-40),Barranquilla,Atlantico,10.9914,-74.7617,70.7,Continuo,Nacional,Sin restriccion
2023-02-01,2023,2,2023-T1,N/A,92.4,6.83,0.7,23.0,10.97,18.88,Riesgo medio (14-28),Sincelejo,Sucre,9.2982,-75.391,84.9,Continuo,Nacional,Sin restriccion
2020-06-05,2020,6,2020-T2,N/A,40.7,18.86,,23.0,13.81,11.71,Bajo riesgo (5-14),Cali,Valle del Cauca,3.4508,-76.5592,98.1,Intermitente,Nacional,Sin restriccion
2019-10-22,2019,10,2019-T4,Chingaza,54.9,8.15,3.0,15.0,16.63,15.56,Riesgo medio (14-28),Madrid,Cundinamarca,4.7269,-74.2755,93.2,Continuo,Regional,Sin restriccion
2022-12-06,2022,12,2022-T4,Sur,62.9,24.74,1.4,13.1,16.14,9.04,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.6252,-74.0765,91.9,Continuo,Regional,Sin restriccion
2021-09-01,2021,9,2021-T3,N/A,75.1,3.46,3.9,16.0,12.02,20.03,Riesgo medio (14-28),Pasto,Narino,1.2209,-77.2849,66.6,Intermitente,Nacional,Sin restriccion
2023-02-13,2023,2,2023-T1,N/A,78.1,19.0,0,22.5,9.84,36.71,Alto riesgo (28-40),Armenia,Quindio,4.5309,-75.6592,100,Intermitente,Nacional,Sin restriccion
2019-06-05,2019,6,2019-T2,Tibitoc,76.2,17.24,1.6,15.1,18.51,0,Sin riesgo (0-5),Madrid,Cundinamarca,4.7312,-74.2662,95.4,Continuo,Regional,Sin restriccion
2021-01-19,2021,1,2021-T1,Chingaza,60.8,18.35,2.8,14.1,17.62,0,Sin riesgo (0-5),Soacha,Cundinamarca,4.5736,-74.1988,97.5,Continuo,Regional,Sin restriccion
2023-08-12,2023,8,2023-T3,Sur,51.0,10.76,0.8,17.0,14.92,11.35,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5931,-74.2029,100,Continuo,Regional,Sin restriccion
2022-05-24,2022,5,2022-T2,N/A,57.9,20.61,12.1,18.5,7.04,40.26,Inviabile sanitariamente (>40),Barranquilla,Atlantico,10.9656,-74.8015,98.9,Continuo,Nacional,Sin restriccion
2025-12-25,2025,12,2025-T4,Sur,63.5,11.74,3.0,13.6,17.91,3.54,Sin riesgo (0-5),Madrid,Cundinamarca,4.7154,-74.2477,90.3,Racionado,Regional,Suspension temporal del racionamiento
2021-01-13,2021,1,2021-T1,Chingaza,61.0,6.38,1.1,14.7,18.19,3.97,Sin riesgo (0-5),Madrid,Cundinamarca,4.7312,-74.2722,91.7,Continuo,Regional,Sin restriccion
2022-12-04,2022,12,2022-T4,N/A,64.6,27.58,3.7,20.0,12.61,24.1,Riesgo medio (14-28),Monteria,Cordoba,8.7712,-75.8721,88.0,Continuo,Nacional,Sin restriccion
03/11/2019,2019,11,2019-T4,Tibitoc,66.6,10.12,4.5,12.6,16.38,6.25,Bajo riesgo (5-14),Chia,Cundinamarca,4.8489,-74.0865,94.0,Continuo,Regional,Sin restriccion
2022-12-19,2022,12,2022-T4,Sur,65.3,18.72,,14.0,16.81,3.79,Sin riesgo (0-5),Chia,Cundinamarca,4.8494,-74.0554,92.7,Continuo,Regional,Sin restriccion
2020-08-28,2020,8,2020-T3,Tibitoc,76.4,20.73,1.4,15.5,15.14,8.98,Bajo riesgo (5-14),Cajica,Cundinamarca,4.908,-74.0197,92.9,Continuo,Regional,Sin restriccion
2023-08-28,2023,8,2023-T3,N/A,62.7,11.43,5.2,13.6,7.07,36.07,Alto riesgo (28-40),Cali,Valle del Cauca,3.413,-76.5055,77.1,Intermitente,Nacional,Sin restriccion
2023-06-22,2023,6,2023-T2,N/A,57.3,19.9,3.0,28.7,2.81,5.95,Bajo riesgo (5-14),Pasto,Narino,1.2167,-77.2751,52.9,Intermitente,Nacional,Sin restriccion
2019-10-28,2019,10,2019-T4,Sur,59.9,13.64,3.0,15.8,15.14,8.75,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7169,-74.2338,91.1,Continuo,Regional,Sin restriccion
2021-02-01,2021,2,2021-T1,Chingaza,72.7,17.57,1.3,10.7,18.32,0,Sin riesgo (0-5),Madrid,Cundinamarca,4.7352,-74.2724,91.5,Continuo,Regional,Sin restriccion
2023-07-17,2023,7,2023-T3,N/A,57.0,7.47,5.3,16.4,11.62,21.63,Riesgo medio (14-28),Cali,Valle del Cauca,3.4537,-76.5247,81.1,Continuo,Nacional,Sin restriccion
2019-12-09,2019,12,2019-T4,N/A,40.3,3.56,,27.0,9.98,20.45,Riesgo medio (14-28),Tunja,Boyaca,5.5696,-73.3791,87.9,Continuo,Nacional,Sin restriccion
2022-04-10,2022,4,2022-T2,N/A,51.9,27.11,6.4,15.2,13.93,39.45,Alto riesgo (28-40),Cartagena,Bolivar,10.4129,-75.4758,84.5,Continuo,Nacional,Sin restriccion
2020-10-03,2020,10,2020-T4,N/A,93.4,14.01,5.9,22.1,4.26,48.91,Inviabile sanitariamente (>40),Villavicencio,Meta,4.1133,-73.6268,89.9,Continuo,Nacional,Sin restriccion
2019-12-12,2019,12,2019-T4,Chingaza,51.8,15.34,2.1,14.0,17.44,0.85,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7029,-74.2285,93.6,Continuo,Regional,Sin restriccion
2024-05-19,2024,5,2024-T2,N/A,54.6,25.69,4.7,16.4,6.01,31.91,Alto riesgo (28-40),Sincelejo,Sucre,9.3056,-75.3947,79.2,Intermitente,Nacional,Sin restriccion
2024-01-30,2024,1,2024-T1,N/A,65.8,15.45,6.7,26.0,7.46,42.6,Inviabile sanitariamente (>40),Neiva,Huila,2.9246,-75.3103,45.2,Intermitente,Nacional,Sin restriccion
2022-07-09,2022,7,2022-T3,N/A,76.9,6.61,5.4,25.2,3.31,,Inviabile sanitariamente (>40),Villavicencio,Meta,4.1332,-73.6537,67.9,Continuo,Nacional,Sin restriccion
2019-09-10,2019,9,2019-T3,Chingaza,66.9,7.61,4.4,15.8,17.58,7.52,Bajo riesgo (5-14),Cajica,Cundinamarca,4.912,-74.0241,91.6,Continuo,Regional,Sin restriccion
2020-12-24,2020,12,2020-T4,N/A,87.3,9.33,0,28.5,10.38,24.0,Riesgo medio (14-28),Monteria,Cordoba,8.754,-75.8864,97.1,Intermitente,Nacional,Sin restriccion
2021-05-07,2021,5,2021-T2,N/A,57.7,5.62,5.7,19.6,12.5,22.8,Riesgo medio (14-28),Ibague,Tolima,4.4413,-75.2482,84.0,Continuo,Nacional,Sin restriccion
2024-10-13,2024,10,2024-T4,Sur,36.6,15.76,1.6,16.9,14.86,9.47,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9469,-73.9095,96.2,Sin servicio,Regional,Racionamiento cada 18 dias
2025-04-12,2025,4,2025-T2,N/A,87.4,8.54,0.1,28.7,8.27,36.0,Alto riesgo (28-40),Ibague,Tolima,4.4256,-75.2262,81.0,Intermitente,Nacional,Sin restriccion
2019-03-03,2019,3,2019-T1,N/A,69.1,9.0,1.6,23.7,7.47,30.64,Alto riesgo (28-40),Bucaramanga,Santander,7.1592,-73.114,70.5,Intermitente,Nacional,Sin restriccion
2025-07-14,2025,7,2025-T3,Chingaza,69.7,6.6,0.6,16.1,15.12,8.36,Bajo riesgo (5-14),Funza,Cundinamarca,4.7236,-74.2165,96.4,Continuo,Regional,Suspension temporal del racionamiento
2020-07-07,2020,7,2020-T3,Sur,79.2,14.1,3.6,13.8,16.84,1.48,Sin riesgo (0-5),Funza,Cundinamarca,4.7205,-74.2061,96.2,Continuo,Regional,Sin restriccion
2020-06-20,2020,6,2020-T2,Sur,78.6,23.26,1.8,11.7,19.24,3.27,Sin riesgo (0-5),Soacha,Cundinamarca,4.5961,-74.1889,97.7,Continuo,Regional,Sin restriccion
2020-12-30,2020,12,2020-T4,Tibitoc,56.5,16.03,1.4,14.0,17.65,3.61,Sin riesgo (0-5),Madrid,Cundinamarca,4.7429,-74.2756,95.4,Continuo,Regional,Sin restriccion
2021-01-09,2021,1,2021-T1,Sur,60.2,7.28,1.5,11.7,17.93,6.57,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7159,-74.2356,99.6,Continuo,Regional,Sin restriccion
2023-01-22,2023,1,2023-T1,Chingaza,41.2,21.06,0,13.0,15.95,8.96,Bajo riesgo (5-14),Madrid,Cundinamarca,4.7341,-74.2602,94.4,Continuo,Regional,Sin restriccion
2024-08-06,2024,8,2024-T3,N/A,81.0,12.27,10.8,26.0,14.64,22.98,Riesgo medio (14-28),Villavicencio,Meta,4.1287,-73.5792,62.0,Intermitente,Nacional,Sin restriccion
2021-12-22,2021,12,2021-T4,Chingaza,56.3,8.96,1.4,12.6,16.26,9.6,Bajo riesgo (5-14),Madrid,Cundinamarca,4.7241,-74.2646,90.4,Continuo,Regional,Sin restriccion
2019-04-20,2019,4,2019-T2,Sur,72.6,13.74,3.4,11.2,17.72,1.22,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9469,-73.9185,98.3,Continuo,Regional,Sin restriccion
2019-08-25,2019,8,2019-T3,Tibitoc,62.8,23.81,2.2,16.5,16.0,5.94,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7665,-73.9317,92.7,Continuo,Regional,Sin restriccion
2023-08-29,2023,8,2023-T3,Sur,55.6,12.8,0.2,15.5,16.59,6.3,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9027,-74.021,94.9,Continuo,Regional,Sin restriccion
2021-09-28,2021,9,2021-T3,Tibitoc,65.3,7.7,5.3,17.0,17.05,7.94,Bajo riesgo (5-14),Madrid,Cundinamarca,4.7318,-74.2799,93.5,Continuo,Regional,Sin restriccion
2025-12-09,2025,12,2025-T4,N/A,25.5,20.46,3.9,33.2,2.5,34.57,Alto riesgo (28-40),Bucaramanga,Santander,7.1298,-73.1348,82.5,Continuo,Nacional,Sin restriccion
2024-06-14,2024,6,2024-T2,Sur,43.8,11.84,0.2,11.6,19.38,3.09,Sin riesgo (0-5),Chia,Cundinamarca,4.8544,-74.0504,94.4,Racionado,Regional,Racionamiento cada 9 dias
2025-06-08,2025,6,2025-T2,N/A,89.4,21.83,8.9,26.9,13.4,4.24,Sin riesgo (0-5),Bello,Antioquia,6.3337,-75.5706,70.2,Continuo,Nacional,Sin restriccion
2019-06-15,2019,6,2019-T2,Chingaza,84.4,4.89,1.6,13.7,17.77,4.55,Sin riesgo (0-5),Cajica,Cundinamarca,4.9283,-74.0217,91.4,Continuo,Regional,Sin restriccion
2022-02-09,2022,2,2022-T1,Chingaza,66.8,8.76,2.1,11.7,17.44,10.47,Bajo riesgo (5-14),Soacha,Cundinamarca,4.6123,-74.2042,93.3,Continuo,Regional,Sin restriccion
2020-04-08,2020,4,2020-T2,Sur,71.5,17.64,3.5,11.7,20.49,,Sin riesgo (0-5),Sopo,Cundinamarca,4.7496,-73.9417,92.6,Continuo,Regional,Sin restriccion
2022-05-07,2022,5,2022-T2,N/A,20.9,11.48,,27.8,6.76,41.81,Inviabile sanitariamente (>40),Pereira,Risaralda,4.8041,-75.6815,96.0,Intermitente,Nacional,Sin restriccion
2021-10-23,2021,10,2021-T4,Chingaza,62.4,8.64,3.1,17.2,16.22,8.63,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5798,-74.2078,91.6,Continuo,Regional,Sin restriccion
2022-05-25,2022,5,2022-T2,N/A,74.5,16.78,4.0,20.6,7.17,-3.92,Riesgo medio (14-28),Popayan,Cauca,2.4326,-76.5939,71.2,Continuo,Nacional,Sin restriccion
2023-08-09,2023,8,2023-T3,N/A,66.9,20.72,4.1,,11.09,15.08,Riesgo medio (14-28),Santa Marta,Magdalena,11.2512,-74.1961,85.5,Intermitente,Nacional,Sin restriccion
2021-11-30,2021,11,2021-T4,N/A,80.6,6.28,8.5,,14.29,33.13,Alto riesgo (28-40),Manizales,Caldas,5.0613,-75.5238,70.8,Intermitente,Nacional,Sin restriccion
2020-09-05,2020,9,2020-T3,Tibitoc,70.9,21.47,3.6,16.7,15.55,3.03,Sin riesgo (0-5),Chia,Cundinamarca,4.8427,-74.0555,98.0,Continuo,Regional,Sin restriccion
2020-02-23,2020,2,2020-T1,Chingaza,75.4,10.13,2.1,12.2,19.08,2.06,Sin riesgo (0-5),Cajica,Cundinamarca,4.9219,-74.0233,92.3,Continuo,Regional,Sin restriccion
2022-10-20,2022,10,2022-T4,Chingaza,63.5,18.79,3.2,15.1,15.07,8.32,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9206,-74.0113,88.6,Continuo,Regional,Sin restriccion
2025-12-25,2025,12,2025-T4,Sur,63.5,11.11,3.0,13.6,17.91,1.21,Sin riesgo (0-5),Sopo,Cundinamarca,4.7622,-73.9411,94.4,Racionado,Regional,Suspension temporal del racionamiento
2024-02-20,2024,2,2024-T1,N/A,80.1,29.05,0,16.5,6.03,5.73,Bajo riesgo (5-14),Cali,Valle del Cauca,3.4327,-76.541,67.0,Intermitente,Nacional,Sin restriccion
2019-01-17,2019,1,2019-T1,N/A,67.9,14.46,,22.0,4.59,7.0,Bajo riesgo (5-14),Santa Marta,Magdalena,11.2794,-74.2162,87.1,Intermitente,Nacional,Sin restriccion
2025-11-01,2025,11,2025-T4,N/A,75.3,27.98,3.3,26.0,6.35,42.0,Inviabile sanitariamente (>40),Popayan,Cauca,2.4469,-76.6314,63.7,Intermitente,Nacional,Sin restriccion
2024-05-21,2024,5,2024-T2,Tibitoc,34.4,8.36,1.8,12.3,18.27,12.3,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9529,-73.9028,100,Racionado,Regional,Racionamiento cada 9 dias
2019-03-04,2019,3,2019-T1,Tibitoc,64.4,21.95,3.4,13.7,19.32,0,Sin riesgo (0-5),Chia,Cundinamarca,4.8446,-74.0523,96.1,Continuo,Regional,Sin restriccion
2019-01-03,2019,1,2019-T1,Sur,57.3,6.41,0.9,11.5,17.85,9.78,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7089,-74.2337,95.1,Continuo,Regional,Sin restriccion
2019-01-18,2019,1,2019-T1,N/A,26.8,13.65,3.0,21.8,6.79,44.55,Inviabile sanitariamente (>40),Ibague,Tolima,4.4491,-75.2388,68.6,Intermitente,Nacional,Sin restriccion
2020-01-18,2020,1,2020-T1,Chingaza,60.9,18.7,2.3,12.6,17.22,2.82,Sin riesgo (0-5),Cajica,Cundinamarca,4.9211,-74.0294,99.2,Continuo,Regional,Sin restriccion
2020-04-23,2020,4,2020-T2,Sur,72.6,10.65,3.9,10.4,18.91,8.01,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7183,-74.2259,99.2,Continuo,Regional,Sin restriccion
2019-03-22,2019,3,2019-T1,Sur,61.5,20.19,2.3,10.0,19.53,3.45,Sin riesgo (0-5),Funza,Cundinamarca,4.7075,-74.2205,95.4,Continuo,Regional,Sin restriccion
2024-06-26,2024,6,2024-T2,Tibitoc,57.9,4.2,2.7,14.3,18.48,9.93,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5923,-74.2303,91.8,Intermitente,Regional,Racionamiento cada 9 dias
2023-12-13,2023,12,2023-T4,N/A,25.9,26.09,3.4,16.7,4.74,41.81,Inviabile sanitariamente (>40),Sincelejo,Sucre,9.3035,-75.3857,93.0,Continuo,Nacional,Sin restriccion
2020-07-30,2020,7,2020-T3,Tibitoc,78.0,5.93,1.2,14.6,17.8,11.13,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9234,-74.0198,93.6,Continuo,Regional,Sin restriccion
2024-04-12,2024,4,2024-T2,N/A,92.5,8.17,6.3,25.3,10.16,3.15,Sin riesgo (0-5),Cartagena,Bolivar,10.396,-75.5082,59.0,Intermitente,Nacional,Sin restriccion
2023-03-02,2023,3,2023-T1,N/A,69.7,4.28,4.8,22.5,4.04,26.08,Riesgo medio (14-28),Barranquilla,Atlantico,10.9435,-74.7951,80.2,Intermitente,Nacional,Sin restriccion
2019-03-23,2019,3,2019-T1,N/A,56.1,9.13,1.1,25.6,7.36,20.51,Riesgo medio (14-28),Armenia,Quindio,4.5431,-75.6795,79.5,Intermitente,Nacional,Sin restriccion
2025-05-29,2025,5,2025-T2,N/A,46.0,5.24,3.8,23.5,5.21,38.43,Alto riesgo (28-40),Valledupar,Cesar,10.452,-73.2496,91.7,Intermitente,Nacional,Sin restriccion
2020-01-05,2020,1,2020-T1,N/A,32.3,9.93,0,22.2,7.2,14.38,Riesgo medio (14-28),Tunja,Boyaca,5.5317,-73.375,57.9,Intermitente,Nacional,Sin restriccion
2025-07-18,2025,7,2025-T3,N/A,58.5,18.28,7.5,22.9,12.26,36.82,Alto riesgo (28-40),Villavicencio,Meta,4.1262,-73.6413,80.8,Intermitente,Nacional,Sin restriccion
2023-11-15,2023,11,2023-T4,N/A,84.4,22.76,4.6,23.4,9.74,46.51,Inviabile sanitariamente (>40),Cartagena,Bolivar,10.3888,-75.5135,80.5,Continuo,Nacional,Sin restriccion
2024-08-15,2024,8,2024-T3,Chingaza,37.2,17.8,0,17.0,14.65,7.1,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.972,-73.9048,94.4,Continuo,Regional,Racionamiento cada 9 dias
2021-05-24,2021,5,2021-T2,N/A,77.6,15.01,8.4,19.2,12.77,10.43,Bajo riesgo (5-14),Pasto,Narino,1.2023,-77.2603,65.0,Continuo,Nacional,Sin restriccion
2023-09-21,2023,9,2023-T3,Chingaza,41.1,17.27,0.9,16.5,15.64,4.03,Sin riesgo (0-5),Soacha,Cundinamarca,4.5783,-74.2122,93.4,Continuo,Regional,Sin restriccion
2023-08-20,2023,8,2023-T3,N/A,74.4,6.16,6.3,16.0,9.33,36.91,Alto riesgo (28-40),Cartagena,Bolivar,10.3997,-75.5514,73.0,Continuo,Nacional,Sin restriccion
2022-07-12,2022,7,2022-T3,Tibitoc,75.1,6.64,1.2,13.5,17.48,7.6,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5931,-74.2095,95.9,Continuo,Regional,Sin restriccion
2019-07-25,2019,7,2019-T3,N/A,88.5,11.27,9.5,18.9,2.28,21.47,Riesgo medio (14-28),Popayan,Cauca,2.4475,-76.6067,65.7,Continuo,Nacional,Sin restriccion
2025-08-05,2025,8,2025-T3,Sur,70.0,18.94,4.4,18.1,17.33,9.01,Bajo riesgo (5-14),Madrid,Cundinamarca,4.731,-74.2681,94.9,Continuo,Regional,Suspension temporal del racionamiento
2024-08-20,2024,8,2024-T3,N/A,74.0,22.7,0,22.5,6.62,42.57,Inviabile sanitariamente (>40),Bucaramanga,Santander,7.0984,-73.1332,65.7,Continuo,Nacional,Sin restriccion
2022-12-26,2022,12,2022-T4,Tibitoc,53.2,18.43,1.4,13.9,16.65,7.96,Bajo riesgo (5-14),Madrid,Cundinamarca,4.7336,-74.252,97.6,Continuo,Regional,Sin restriccion
2024-08-27,2024,8,2024-T3,N/A,70.2,8.97,0.6,21.3,5.32,24.1,Riesgo medio (14-28),Neiva,Huila,2.9242,-75.2748,89.7,Intermitente,Nacional,Sin restriccion
2024-06-26,2024,6,2024-T2,Tibitoc,57.9,14.4,,,18.48,1.69,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7048,-74.2328,99.7,Continuo,Regional,Racionamiento cada 9 dias
2022-05-07,2022,5,2022-T2,Chingaza,79.8,23.32,6.2,14.4,17.04,12.88,Bajo riesgo (5-14),Funza,Cundinamarca,4.7263,-74.2254,95.3,Continuo,Regional,Sin restriccion
2024-10-28,2024,10,2024-T4,Tibitoc,34.7,5.14,1.6,14.4,14.78,1.68,Sin riesgo (0-5),Sopo,Cundinamarca,4.7677,-73.953,94.2,Sin servicio,Regional,Racionamiento cada 18 dias
2023-03-10,2023,3,2023-T1,Tibitoc,52.6,10.09,1.2,13.0,18.02,8.25,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5928,-74.2101,88.8,Continuo,Regional,Sin restriccion
2019-03-01,2019,3,2019-T1,Sur,66.9,21.12,2.3,10.6,18.9,5.54,Bajo riesgo (5-14),Chia,Cundinamarca,4.8391,-74.0599,94.8,Continuo,Regional,Sin restriccion
2020-09-25,2020,9,2020-T3,Sur,70.8,9.21,2.1,16.4,15.73,6.91,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9238,-74.0093,93.8,Continuo,Regional,Sin restriccion
2021-04-15,2021,4,2021-T2,Chingaza,77.6,16.0,3.5,10.5,18.55,17.2,Riesgo medio (14-28),Cajica,Cundinamarca,4.916,-74.0217,95.8,Continuo,Regional,Sin restriccion
2022-07-04,2022,7,2022-T3,Chingaza,79.4,22.97,1.2,14.9,18.9,2.55,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9612,-73.8919,94.9,Continuo,Regional,Sin restriccion
2025-09-24,2025,9,2025-T3,N/A,81.7,7.03,5.6,19.8,7.09,1.45,Sin riesgo (0-5),Popayan,Cauca,2.4162,-76.6213,100,Intermitente,Nacional,Sin restriccion
2024-06-30,2024,6,2024,N/A,,,,,,,,Australia,,,,85.3,,Global,
2021-08-03,2021,8,2021-T3,Sur,67.9,16.88,1.4,16.1,17.71,2.09,Sin riesgo (0-5),Sopo,Cundinamarca,4.7758,-73.9229,94.3,Continuo,Regional,Sin restriccion
2019-03-25,2019,3,2019-T1,N/A,63.9,13.69,,22.6,9.55,31.56,Alto riesgo (28-40),Santa Marta,Magdalena,11.2934,-74.2101,60.9,Intermitente,Nacional,Sin restriccion
2019-01-20,2019,1,2019-T1,N/A,52.0,5.91,,20.7,13.69,51.45,Inviabile sanitariamente (>40),Popayan,Cauca,2.4237,-76.6197,84.1,Intermitente,Nacional,Sin restriccion
2022-09-02,2022,9,2022-T3,N/A,34.2,3.31,0,22.7,8.22,41.53,Inviabile sanitariamente (>40),Tunja,Boyaca,5.5661,-73.391,80.4,Intermitente,Nacional,Sin restriccion
2025-01-04,2025,1,2025-T1,N/A,74.4,4.34,6.5,23.2,12.54,35.88,Alto riesgo (28-40),Neiva,Huila,2.9472,-75.2999,62.4,Intermitente,Nacional,Sin restriccion
2024-08-18,2024,8,2024-T3,Sur,36.4,6.91,0,15.6,14.79,1.45,Sin riesgo (0-5),Mosquera,Cundinamarca,4.6911,-74.2409,97.9,Sin servicio,Regional,Racionamiento cada 9 dias
2020-02-26,2020,2,2020-T1,N/A,35.7,18.55,5.3,24.5,6.73,44.36,Inviabile sanitariamente (>40),Tunja,Boyaca,5.5621,-73.4116,74.8,Intermitente,Nacional,Sin restriccion
2020-12-06,2020,12,2020-T4,Chingaza,61.1,16.78,3.8,13.1,15.09,1.2,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.982,-73.8988,96.9,Continuo,Regional,Sin restriccion
2021-08-05,2021,8,2021-T3,Chingaza,76.5,24.65,1.4,16.8,16.72,7.12,Bajo riesgo (5-14),Funza,Cundinamarca,4.7087,-74.2245,97.6,Continuo,Regional,Sin restriccion
2025-08-12,2025,8,2025-T3,Sur,67.9,18.73,,15.4,18.19,2.89,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9707,-73.9287,96.9,Intermitente,Regional,Suspension temporal del racionamiento
2024-02-23,2024,2,2024-T1,Sur,42.8,9.96,0,14.1,17.87,2.92,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9618,-73.9176,95.0,Continuo,Regional,Sin restriccion
2022-03-02,2022,3,2022-T1,Tibitoc,70.7,5.37,2.4,10.0,17.58,7.84,Bajo riesgo (5-14),Chia,Cundinamarca,4.8436,-74.0391,91.0,Continuo,Regional,Sin restriccion
2025-11-19,2025,11,2025-T4,Sur,55.7,8.55,4.3,15.3,15.76,4.43,Sin riesgo (0-5),Mosquera,Cundinamarca,4.6995,-74.2424,99.0,Intermitente,Regional,Suspension temporal del racionamiento
2022-07-08,2022,7,2022-T3,Tibitoc,76.2,20.53,4.0,15.1,16.9,6.34,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9179,-74.0261,94.7,Continuo,Regional,Sin restriccion
2021-09-30,2021,9,2021-T3,Tibitoc,70.2,22.58,2.1,17.2,16.26,1.94,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7115,-74.2315,95.1,Continuo,Regional,Sin restriccion
2019-09-11,2019,9,2019-T3,N/A,43.5,27.46,1.1,27.4,6.53,49.69,Inviabile sanitariamente (>40),Ibague,Tolima,4.4247,-75.2517,99.0,Continuo,Nacional,Sin restriccion
2022-11-15,2022,11,2022-T4,N/A,74.0,9.08,6.4,21.7,2.54,38.49,Alto riesgo (28-40),Ibague,Tolima,4.4974,-75.2427,82.3,Continuo,Nacional,Sin restriccion
2024-08-29,2024,8,2024-T3,Tibitoc,32.9,9.98,2.2,15.4,16.77,3.37,Sin riesgo (0-5),Sopo,Cundinamarca,4.7767,-73.95,88.2,Continuo,Regional,Racionamiento cada 9 dias
2025-11-25,2025,11,2025-T4,N/A,20.8,22.8,0,21.8,10.49,14.99,Riesgo medio (14-28),Santa Marta,Magdalena,11.2318,-74.1587,81.6,Continuo,Nacional,Sin restriccion
2024-09-28,2024,9,2024-T3,N/A,30.4,21.83,7.5,18.0,12.73,11.48,Bajo riesgo (5-14),Popayan,Cauca,2.4174,-76.5983,91.6,Intermitente,Nacional,Sin restriccion
2024-11-19,2024,11,2024-T4,Chingaza,37.5,21.0,1.8,15.3,14.79,3.52,Sin riesgo (0-5),Cajica,Cundinamarca,4.9124,-74.0228,91.6,Intermitente,Regional,Racionamiento cada 18 dias
2022-08-02,2022,8,2022-T3,Tibitoc,76.8,5.34,3.5,18.6,16.87,0,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9698,-73.9058,96.5,Continuo,Regional,Sin restriccion
2024-05-15,2024,5,2024-T2,N/A,72.0,12.8,2.8,20.6,12.18,46.02,Inviabile sanitariamente (>40),Pereira,Risaralda,4.8366,-75.7105,71.8,Intermitente,Nacional,Sin restriccion
2025-06-29,2025,6,2025-T2,Sur,77.1,11.09,3.8,15.3,17.32,7.63,Bajo riesgo (5-14),Chia,Cundinamarca,4.8372,-74.0528,92.9,Continuo,Regional,Suspension temporal del racionamiento
2021-09-10,2021,9,2021-T3,Sur,66.3,24.64,4.0,16.8,16.97,6.61,Bajo riesgo (5-14),Madrid,Cundinamarca,4.7318,-74.2545,98.9,Continuo,Regional,Sin restriccion
2020-04-26,2020,4,2020-T2,Tibitoc,71.5,19.78,5.4,12.8,20.39,3.78,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7007,-74.2126,93.5,Continuo,Regional,Sin restriccion
2025-06-16,2025,6,2025-T2,N/A,73.8,23.19,5.1,22.4,10.34,20.75,Riesgo medio (14-28),Villavicencio,Meta,4.1409,-73.6638,68.8,Intermitente,Nacional,Sin restriccion
2020-07-03,2020,7,2020-T3,Tibitoc,82.2,22.61,1.2,15.9,16.47,4.11,Sin riesgo (0-5),Soacha,Cundinamarca,4.5765,-74.1944,94.4,Continuo,Regional,Sin restriccion
2024-05-05,2024,5,2024-T2,N/A,42.9,4.77,6.0,23.0,7.91,38.0,Alto riesgo (28-40),Bucaramanga,Santander,7.1106,-73.13,71.6,Continuo,Nacional,Sin restriccion
2022-01-23,2022,1,2022-T1,Sur,57.8,20.79,1.6,12.3,17.4,0,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7226,-74.2299,91.0,Continuo,Regional,Sin restriccion
